Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),
Configuration Field Inputs,50,50,7,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.00696118514,-37.1088457408,0.288230121787,-52.5824515044,1.49137669247,-38.5972170401,0.349976358035,141.982714088,0.0677220238579,138.988108446,0.494507361167,-22.8660643229,0.564242256128,-59.7997071255,49.9999988529,4.83458258121,
 ,0.02,1.00696120718,-37.1088555279,0.288230003593,-52.5824590909,1.49137592229,-38.5972252191,0.349976559319,141.982718136,0.0677221912071,138.988128495,0.494505991921,-22.8660420144,0.564242129218,-59.7997153726,50.0000003209,1.77853760912,
 ,0.04,1.00696121097,-37.1088571716,0.288229982799,-52.582460342,1.49137578494,-38.5972266334,0.349976583398,141.982718377,0.0677222193487,138.988133218,0.494505800502,-22.8660398516,0.564242110947,-59.799716817,50.0000002436,0.654287919626,
 ,0.06,1.00696121125,-37.108857608,0.288229975764,-52.582460521,1.49137574111,-38.5972270038,0.349976576219,141.982717674,0.0677222264451,138.988135614,0.494505809067,-22.8660408809,0.564242110085,-59.7997172197,50.000000126,0.240699632917,
 ,0.08,1.00696121115,-37.1088579848,0.288229968677,-52.5824605928,1.49137569693,-38.5972273559,0.349976563447,141.982716703,0.0677222331115,138.988138476,0.494505853857,-22.8660428963,0.564242111715,-59.799717581,50.0000000799,0.088548656144,
 ,0.1,1.00368023687,-37.1386662268,0.287452502796,-52.1460583143,1.49012281282,-39.0908579678,0.347087920451,143.400859551,0.0673595528283,148.023601383,0.498163851127,-19.8187050923,0.56273771938,-59.5636225999,50.0020377612,0.0289597603928,
 ,0.12,1.0035625506,-37.1188339871,0.287698986756,-52.1219596689,1.49027742359,-39.0857005985,0.347056999312,143.416451517,0.0677539221814,148.137891615,0.501123715076,-19.8179831268,0.562979694778,-59.5427149757,49.9991024648,0.0235391938361,
 ,0.14,1.00660791923,-37.0654212989,0.288767247044,-52.5165638372,1.49005429434,-38.6016885651,0.350597007909,142.064122944,0.0692933265048,139.607264581,0.501193533213,-22.7403748682,0.564732225968,-59.7465322369,49.9955853812,0.0189580469247,
 ,0.16,1.00650272613,-37.0572704229,0.288878023039,-52.4998470679,1.48798221735,-38.6124549861,0.351571072015,142.099974526,0.0704319676343,139.832258626,0.502502159949,-22.6817096372,0.564801828694,-59.7337856229,49.997472318,-0.000347247375467,
 ,0.18,1.00631558833,-37.0327975829,0.289165881153,-52.463864067,1.48615669636,-38.6142558413,0.352737365289,142.164113508,0.0718111075908,140.12135827,0.506163399195,-22.6199001979,0.565064391882,-59.7044701079,49.9968512582,0.00328662232175,
 ,0.2,1.00608572749,-36.9996765291,0.289536224454,-52.4173556732,1.48413690559,-38.6103931734,0.354298799921,142.251138204,0.0734546566277,140.430393061,0.511023689728,-22.5558745759,0.56542073452,-59.6662353564,49.9958744753,0.00618528337448,
 ,0.22,1.00581324106,-36.9580208004,0.289981352824,-52.3601731437,1.48177425103,-38.6010833427,0.35637226157,142.365216366,0.0754218229228,140.756938894,0.517036423944,-22.4883150124,0.565864301404,-59.6190515871,49.9947585811,0.00794657000879,
 ,0.24,1.00549347245,-36.9067452455,0.290506965198,-52.2909385085,1.47900469602,-38.5855621182,0.359037442726,142.509994133,0.0777579135651,141.099348596,0.524320980055,-22.4166190813,0.566403324226,-59.5617703148,49.993494206,0.00934708278778,
 ,0.26,1.00512200733,-36.8447380796,0.291118391403,-52.2082757862,1.47578848679,-38.5629708621,0.362352040331,142.688126415,0.0804955543459,141.45541508,0.532991290728,-22.3401966732,0.567045791835,-59.4932297435,49.9920784192,0.0106205062968,
 ,0.28,1.00469550441,-36.7710737197,0.291818109111,-52.1110239545,1.47209961397,-38.5325565849,0.366353227947,142.901233377,0.0836548405909,141.822777147,0.543124259732,-22.2582489441,0.567796656589,-59.4124486289,49.990526973,0.0117621628575,
 ,0.3,1.00421187789,-36.6850536734,0.292605344171,-51.9982811796,1.46792535845,-38.4937082246,0.371056783478,143.149871911,0.087242764644,142.199204242,0.554753280417,-22.1697420147,0.568657306701,-59.3186645245,49.9888656862,0.0127228032506,
 ,0.32,1.00367038449,-36.586215578,0.29347610303,-51.8694215362,1.46326703111,-38.4459605328,0.376456492247,143.43355061,0.09125287753,142.582780098,0.567866606665,-22.0734547821,0.569625492153,-59.2113452147,49.9871248045,0.0134636277993,
 ,0.34,1.00307169808,-36.4743327831,0.294423368334,-51.7241060361,1.45814040936,-38.3889892532,0.382524271579,143.750792322,0.0956653890723,142.971980499,0.58240736218,-21.9680692864,0.570695412023,-59.0901934891,49.9853361408,0.0139633144471,
 ,0.36,1.00241797701,-36.3494073576,0.295437415583,-51.5622900685,1.45257572888,-38.3226007123,0.389211040905,144.09923568,0.100447705898,143.365647574,0.598274788951,-21.8522849399,0.57185792262,-58.9551474532,49.9835314494,0.0142148475054,
 ,0.38,1.00171291588,-36.211656973,0.296506234148,-51.3842265379,1.4466172656,-38.2467164631,0.396448279394,144.475764226,0.105555366159,143.762887451,0.615326682639,-21.7249375501,0.573100854546,-58.8063761378,49.9817412922,0.014222051981,
 ,0.4,1.00096177124,-36.0614962262,0.29761603222,-51.1904637424,1.44032254774,-38.1613539575,0.404150184789,144.876651636,0.110933318237,144.162929981,0.633382941858,-21.5851050551,0.574409423015,-58.6442700887,49.9799941367,0.0139972080207,
 ,0.42,1.00017134967,-35.8995132658,0.298751800113,-50.9818371396,1.4337612332,-38.0666046835,0.41221632666,145.297712724,0.116517482619,144.564987186,0.6522301068,-21.4321859393,0.575766710283,-58.4694268036,49.9783156143,0.0135593715573,
 ,0.44,0.999349948179,-35.7264428063,0.299897903344,-50.7594543628,1.42701369096,-37.9626114559,0.420534671257,145.734451742,0.122236529252,144.968136794,0.671626721206,-21.265942248,0.577154195695,-58.2826311191,49.9767279338,0.0129329785547,
 ,0.46,0.998507239159,-35.5431367441,0.301038676018,-50.5246731648,1.42016933172,-37.8495466107,0.428984844871,146.182201778,0.128013797925,145.371244789,0.691309321577,-21.0865053473,0.578552307645,-58.0848309091,49.9752494569,0.0121465086756,
 ,0.48,0.997654096234,-35.3505336471,0.302158986111,-50.2790723682,1.41332474009,-37.7275927344,0.437441499402,146.636251125,0.133769287464,145.772930114,0.710998838083,-20.8943477932,0.57994097242,-57.8771087451,49.973894445,0.011231132419,
 ,0.5,0.996802362091,-35.1496283695,0.303244746986,-50.0244163284,1.40658166635,-37.5969273042,0.445777647785,147.091954364,0.139421641088,146.171567286,0.730407183478,-20.6902281861,0.581300137182,-57.6606504364,49.9726729781,0.0102193468747,
 ,0.52,0.995964564287,-34.9414429642,0.304283353654,-49.7626138295,1.40004493839,-37.4577122385,0.453867847713,147.544827201,0.144890060388,146.565318722,0.749243809893,-20.4751175773,0.582610247909,-57.436711595,49.9715910401,0.0091436440733,
 ,0.54,0.995153589697,-34.7269999129,0.305264027527,-49.4956726728,1.39382035409,-37.3100889027,0.461591128636,147.990625033,0.150096088634,146.952187337,0.767222028476,-20.2501161372,0.583852667627,-57.2065835129,49.970650754,0.00803527096668,
 ,0.56,0.994382331828,-34.5072984968,0.306178059301,-49.2256514658,1.3880126106,-37.1541786221,0.468833577826,148.425405726,0.15496521496,147.330080449,0.784064912178,-20.0163678534,0.585010025244,-56.9715596856,49.9698507457,0.00692314102043,
