Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),
Configuration Field Inputs,50,50,6,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.11379327289,11.3011517706,0.196784271244,-5.70925962569,0.138243702951,-20.0495200621,0.355536160874,-114.011928965,1.90035983634,-161.793408747,0.261440796897,-20.4707706001,50.0000005874,-1.73690617728,
 ,0.02,1.11379327443,11.3011496278,0.196784246807,-5.7092602865,0.138243681955,-20.0495247878,0.355536191541,-114.011936922,1.90036007565,-161.793409691,0.261440727046,-20.4707754976,50.0000003728,-0.638970845151,
 ,0.04,1.11379327425,11.3011496348,0.196784236655,-5.70925931645,0.138243674314,-20.0495252289,0.355536195011,-114.011938313,1.90036007935,-161.7934097,0.261440726112,-20.4707754313,50.0000001318,-0.23506308633,
 ,0.06,1.11379327527,11.3011499658,0.196784223303,-5.70925778092,0.138243664855,-20.0495255413,0.355536198075,-114.01193932,1.9003600515,-161.793409307,0.261440735571,-20.470775169,50.0000000186,-0.0864743462333,
 ,0.08,1.11379327768,11.3011503849,0.196784204545,-5.70925581746,0.138243651546,-20.0495262598,0.355536204145,-114.011940772,1.90036001831,-161.793408616,0.261440747628,-20.4707752578,49.9999999695,-0.0318119024586,
 ,0.1,1.10906479104,11.6977306832,0.179609278762,-12.6382346802,0.135283538238,-27.6798660538,0.363679288226,-114.022874391,1.85239709465,-162.397295428,0.272380321107,-18.018443238,49.9655917526,0.13320326719,
 ,0.12,1.10929406304,11.731325591,0.178248203985,-12.5791940284,0.134445332277,-27.8168461418,0.364226214811,-114.103564366,1.84900667456,-162.338957114,0.273580506461,-18.0438702336,49.9844928751,-0.0392400216484,
 ,0.14,1.11463072111,11.3910222701,0.191452444734,-5.29617956906,0.134620145466,-20.4144692209,0.357618170416,-114.409252866,1.89159798642,-161.597300958,0.264780753251,-20.5967101335,50.0233914677,-0.179729058695,
 ,0.16,1.11506611315,11.4259752419,0.188331786412,-4.99771336394,0.132318510953,-20.6144722477,0.359091029495,-114.725515102,1.88840404279,-161.501349773,0.266132011358,-20.6843057978,50.0052014434,0.0206205516654,
 ,0.18,1.11544683355,11.4804817298,0.18522835551,-4.69344794114,0.130032115548,-20.8208689352,0.360394263337,-114.998557992,1.88301535732,-161.403052409,0.268097658632,-20.711500051,49.9971149588,0.0451595457982,
 ,0.2,1.11584233166,11.535043511,0.182154216576,-4.40492824336,0.127708569945,-21.0721047322,0.36185201068,-115.276989512,1.87765649492,-161.301660645,0.270071943636,-20.7430514176,49.9941585838,0.0302562533812,
 ,0.22,1.11623871809,11.5892912298,0.179125681092,-4.12994973105,0.125340592885,-21.3682279772,0.363468271713,-115.564361106,1.87236091122,-161.199752828,0.272035636774,-20.7746921926,49.9930893496,0.0161039735013,
 ,0.24,1.11662384928,11.6444466813,0.176148795789,-3.86549989817,0.122925690755,-21.7083620291,0.365230226713,-115.859839021,1.86698772539,-161.098686605,0.274022294393,-20.7997157864,49.9926085891,0.00823063878214,
 ,0.26,1.11699403146,11.7013850188,0.173211123417,-3.6090127932,0.120456453374,-22.0947880593,0.3671388041,-116.163473079,1.86144241482,-160.998558019,0.276058120105,-20.8152112528,49.9922700611,0.00471448589193,
 ,0.28,1.11735038607,11.7607324899,0.170285676471,-3.35770579265,0.117922142919,-22.5319252041,0.369202550922,-116.4759776,1.85566267924,-160.898766089,0.27816345451,-20.8204954319,49.9919299838,0.00345905559702,
 ,0.3,1.11769621831,11.8230185545,0.167336197736,-3.10827784213,0.115311197224,-23.0254870244,0.371432269965,-116.798220101,1.84959915157,-160.798374894,0.280356482341,-20.8158415494,49.9915433139,0.0032407597962,
