Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),
Configuration Field Inputs,50,50,7,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.01899997926,-5.47351941009,1.22333852353,21.9182946015,1.22874771794,21.9352589753,1.20734258933,21.9038497628,1.25582506779,21.9458674966,9.93918357901,-8.33325712069,0.712579616346,-18.9497799555,50.0000003347,0.773474302125,
 ,0.02,1.01899997849,-5.47351932229,1.22333843421,21.918295282,1.22874762823,21.9352596558,1.20734250118,21.9038504434,1.2558249761,21.9458681772,9.93918370198,-8.33325697902,0.71257961974,-18.9497797109,50.0000001173,0.284546287207,
 ,0.04,1.01899997842,-5.47351936913,1.22333835693,21.9182966832,1.2287475506,21.935261057,1.20734242491,21.9038518445,1.25582489676,21.9458695783,9.93918383187,-8.3332571448,0.71257961489,-18.9497797031,50.0000000477,0.104679048286,
 ,0.06,1.01899997858,-5.47351945604,1.22333824656,21.9182990193,1.22874743975,21.9352633931,1.20734231598,21.9038541807,1.25582478347,21.9458719145,9.93918401345,-8.3332574628,0.712579606582,-18.9497797622,50.0000000253,0.0385093719783,
 ,0.08,1.01899997895,-5.47351955308,1.2233381002,21.9183022662,1.22874729274,21.93526664,1.20734217154,21.9038574275,1.25582463322,21.9458751613,9.9391842316,-8.33325788784,0.712579596478,-18.9497798677,50.0000000178,0.0141668414348,
 ,0.1,0.973762038026,-4.80262488791,1.16448261278,-53.2195130314,1.16963156601,-53.2025486576,1.14925625729,-53.2339578701,1.19540620034,-53.1919401363,10.5113859543,2.21343914233,0.737422595248,-8.32403447087,49.9398983683,0.253721884868,
 ,0.12,0.973149067256,-4.70712867035,1.16400313122,-54.3933853208,1.16914996434,-54.376420947,1.14878304525,-54.4078301594,1.19491398583,-54.3658124256,10.5701079447,2.33924941663,0.741915718403,-8.18391240926,49.9689641437,-0.0383029883498,
 ,0.14,1.01737443152,-5.12852532143,1.1232688792,22.2787902084,1.12823559907,22.2957545822,1.10858141965,22.2643453697,1.15309800946,22.3063631035,10.1518832884,-7.80960507198,0.728587139768,-18.3450667485,50.0235084869,-0.243797143547,
 ,0.16,1.01742273421,-4.97396181551,1.11485200764,23.1181652534,1.11978151091,23.1351296271,1.10027460408,23.1037204147,1.14445762244,23.1457381485,10.2317968515,-7.73764251816,0.735621049414,-18.2502394044,49.9947717795,0.0470544894651,
 ,0.18,1.01718800456,-4.7874622052,1.08996438952,23.8897276694,1.09478384805,23.9066920432,1.07571240749,23.8752828308,1.11890909755,23.9173005646,10.3278444395,-7.58626424818,0.743842324851,-18.0708443696,49.9816950927,0.0785574663041,
 ,0.2,1.01691639449,-4.59174655327,1.06419194112,24.6437272689,1.0688974425,24.6606916427,1.05027695035,24.6292824303,1.09245224515,24.6713001641,10.4219555604,-7.41639905211,0.752082222103,-17.8764111151,49.9760497258,0.055506692252,
 ,0.22,1.01664051539,-4.38802634103,1.03909274328,25.3952036509,1.04368726438,25.4121680246,1.02550594058,25.3807588122,1.0666865219,25.422776546,10.5122242316,-7.2348569866,0.760192664159,-17.6742411338,49.9732486605,0.0338503973862,
 ,0.24,1.01636918588,-4.17603427627,1.01504487098,26.1478665686,1.01953306042,26.1648309424,1.00177250961,26.13342173,1.04200004283,26.1754394638,10.5982326063,-7.04291653402,0.768103187903,-17.4653233135,49.9714818685,0.0211055859605,
 ,0.26,1.01610680518,-3.95550674439,0.992285411974,26.9021511029,0.996672966689,26.9191154767,0.979310645095,26.8877062642,1.01863619169,26.929723998,10.6799373064,-6.84114731314,0.775756237961,-17.2496996814,49.9700780062,0.0147458370871,
 ,0.28,1.01585592047,-3.72629161549,0.971000372065,27.6572046226,0.975293811442,27.6741689964,0.958303920707,27.6427597839,0.996785913808,27.6847775177,10.7575400833,-6.63000342187,0.78310559302,-17.02716232,49.9687971176,0.0118407339931,
 ,0.3,1.01561789918,-3.4883596371,0.95133889446,28.4113909227,0.955545397349,28.4283552965,0.938899529506,28.396946084,0.976602312972,28.4389638178,10.8314105228,-6.40993463808,0.790118319277,-16.7974553953,49.9675605831,0.0105642623328,
 ,0.32,1.01539326454,-3.2418021809,0.933417334614,29.162420308,0.93754459435,29.1793846817,0.921212305526,29.1479754693,0.958204834535,29.1899932031,10.902009453,-6.1814043971,0.79677643195,-16.5603820069,49.9663495766,0.00996779779062,
 ,0.34,1.01518193606,-2.98682438951,0.917320237824,29.9074004925,0.921376321574,29.9243648663,0.905325688579,29.8929556538,0.941680268947,29.9349733876,10.9698164841,-5.94488244343,0.803077743045,-16.3158736786,49.9651669203,0.00960241923757,
 ,0.36,1.01498343269,-2.72373814588,0.903100409638,30.6429051883,0.907093618056,30.6598695621,0.891291793748,30.6284603496,0.927082824044,30.6704780834,11.0352674749,-5.70083506452,0.809035600514,-16.0640368489,49.9640228981,0.009268712729,
 ,0.38,1.0147970484,-2.45295752188,0.890779062652,31.3650924369,0.894717790188,31.3820568107,0.87913155626,31.3506475982,0.914434275733,31.392665332,11.0987070304,-5.44972235485,0.814677376491,-15.8051800629,49.962930207,0.00888227347138,
 ,0.4,1.01462199462,-2.17499797803,0.880346454708,32.0698754361,0.884239052737,32.0868398099,0.868835361343,32.0554305975,0.903724623151,32.0974483313,11.1603594824,-5.1920057944,0.820041719346,-15.5398227136,49.9619024099,0.00840795691192,
 ,0.42,1.01445750219,-1.89047949168,0.871763164055,32.7531323333,0.875617809638,32.7700967071,0.860364302708,32.7386874946,0.894913397673,32.7807052285,11.2203195862,-4.92816607579,0.825174732188,-15.2686862961,49.9609536995,0.00782963290393,
 ,0.44,1.01430287919,-1.60013289685,0.864962016275,33.41093231,0.868786589454,33.4278966838,0.853652084289,33.3964874713,0.887931641023,33.4385052051,11.2785617717,-4.65872906108,0.830125369952,-14.9926702962,49.9600990805,0.00713718162025,
 ,0.46,1.0141575265,-1.30480800944,0.859850607549,34.0397517473,0.863652579786,34.0567161211,0.848607510504,34.0253069087,0.882684495539,34.0673246425,11.3349646142,-4.38429644478,0.8349404478,-14.7128161593,49.9593545788,0.00632168407945,
 ,0.48,1.01402091879,-1.00548162238,0.856314327622,34.6366557055,0.86010066361,34.6536200793,0.8451174697,34.6222108668,0.879054307415,34.6642286006,11.3893455092,-4.10557697269,0.839659714915,-14.4302638522,49.9587372889,0.00537451138059,
 ,0.5,1.01389256327,-0.703263225963,0.85421976331,35.1994254744,0.857996837834,35.2163898482,0.843050293157,35.1849806357,0.876904120596,35.2269983695,11.4414995668,-3.82341388042,0.844311462234,-14.1462061326,49.958265175,0.00428825482272,
 ,0.52,1.01377195073,-0.399396363104,0.853418356287,35.7266211347,0.857191887256,35.7435855085,0.842259365043,35.7121762961,0.876081431691,35.7541940299,11.4912365701,-3.53880455302,0.848909097322,-13.8618456866,49.9579565995,0.00305843745118,
 ,0.54,1.01365851429,-0.0952538598625,0.853750195077,36.2175771516,0.857525193327,36.2345415254,0.842586864829,36.2031323129,0.876422082675,36.2451500467,11.5384104795,-3.25290922467,0.853449036921,-13.5783597413,49.9578296009,0.00168538565641,
 ,0.56,1.01355160832,0.207674258341,0.855047837479,36.6723373257,0.858828573471,36.6893016995,0.843867539727,36.6578924871,0.877754184809,36.6999102209,11.5829372961,-2.96704673903,0.857910145471,-13.2968756734,49.9579009808,0.000175846235852,
 ,0.58,1.01345051638,0.50780061184,0.857140081387,37.091541691,0.860930068582,37.1085060648,0.845932426206,37.0770968523,0.879901989605,37.1191145861,11.6247989412,-2.68267683008,0.862254798756,-13.0184596108,49.9581852885,-0.00145594155411,
 ,0.6,1.01335449083,0.803467692146,0.859855624047,37.4762815453,0.863657618465,37.4932459191,0.848612461407,37.4618367066,0.882689645253,37.5038544404,11.6640329184,-2.40136987713,0.866431491479,-12.7441182688,49.958693807,-0.00318790642527,
 ,0.62,1.01326282076,1.09298127199,0.863026567329,37.8279397645,0.866842582599,37.8449041383,0.851741942577,37.8134949259,0.885944794981,37.8555126597,11.7007096243,-2.12476644354,0.870378753413,-12.4748124853,49.9594336502,-0.00499062286197,
 ,0.64,1.01317491968,1.37464810138,0.866491736359,38.1480323561,0.87032307345,38.1649967299,0.855161802304,38.1335875174,0.889501983812,38.1756052512,11.7349009951,-1.85452995847,0.874030007732,-12.211479363,49.9604070711,-0.00682858735174,
 ,0.66,1.01309041973,1.64681548576,0.870099779582,38.4380645662,0.873947070235,38.45502894,0.858722668052,38.4236197275,0.893205840952,38.4656374613,11.7666454888,-1.59229653035,0.877318911507,-11.9550587758,49.9616110614,-0.00866217574394,
 ,0.68,1.0130092576,1.90791009605,0.873712011284,38.6994114545,0.877575274019,38.7163758282,0.862287667513,38.6849666158,0.896913997798,38.7269843496,11.7959150348,-1.33962604023,0.880184672453,-11.7065193932,49.9630372888,-0.0104500813996,
 ,0.7,1.0129317372,2.15647340389,0.877204946246,38.9332292258,0.881083653573,38.9501935996,0.865734930115,38.9187843871,0.900499689904,38.9608021209,11.822589449,-1.09795837484,0.882576842591,-11.4668793626,49.9646723866,-0.012151975538,
 ,0.72,1.01285855652,2.39119146177,0.880472465319,39.1404001282,0.884365620525,39.157364502,0.868959724285,39.1259552896,0.903853980055,39.1679730234,11.8464429321,-0.868577994385,0.88445914752,-11.2372173685,49.9664985682,-0.0137311045612,
 ,0.74,1.01279079004,2.61091731783,0.883427545261,39.3215106137,0.887333766842,39.3384749875,0.871876164664,39.307065775,0.906887534052,39.3490835088,11.8671457294,-0.652589092286,0.8858120126,-11.0186708765,49.9684945069,-0.0151565469762,
 ,0.76,1.01272982381,2.81468509973,0.886003489572,39.4768598785,0.889921101119,39.4938242522,0.874418426855,39.4624150398,0.909531884228,39.5044327736,11.884282051,-0.450902503107,0.886633583141,-10.8124198654,49.970636392,-0.0164048931976,
 ,0.78,1.01267724595,3.00171563423,0.888154610276,39.6064939776,0.89208173336,39.6234583513,0.876541420278,39.5920491389,0.91174012933,39.6340668727,11.8973831555,-0.264234355606,0.886939189526,-10.6196561145,49.9728990578,-0.0174611793338,
 ,0.8,1.01263470221,3.17141429214,0.889856331916,39.7102595417,0.893790979446,39.7272239155,0.878220890819,39.6958147031,0.913487041288,39.7378324369,11.9059723922,-0.0931153465134,0.88675936365,-10.4415399539,49.9752570732,-0.0183189924254,
 ,0.82,1.01260373156,3.32336246985,0.89110471504,39.7878707565,0.895044882502,39.8048351302,0.879452950534,39.7734259178,0.914768576031,39.8154436516,11.9096172435,0.0620914782974,0.886136653521,-10.2791481219,49.9776856903,-0.0189797592972,
 ,0.84,1.01258560092,3.45730465744,0.891915423097,39.8389836278,0.89585917524,39.8559480016,0.880253058065,39.8245387891,0.915600812964,39.8665565229,11.9079822417,0.201167310436,0.885121593869,-10.1334177679,49.9801615683,-0.0194513235794,
 ,0.86,1.0125811606,3.57313333923,0.892322181206,39.8632724967,0.896267731898,39.8802368705,0.880654497552,39.8488276581,0.916018372797,39.8908453919,11.9008762108,0.324011852256,0.883768260856,-10.0050924978,49.9826632164,-0.01974599554,
 ,0.88,1.01259074062,3.67087399417,0.892374796145,39.8605050009,0.896320579483,39.8774693747,0.880706424517,39.8460601622,0.91607238496,39.888077896,11.8882876792,0.430618651105,0.88212986205,-9.89467650691,49.9851711356,-0.0198783184416,
 ,0.9,1.01261410502,3.75067220838,0.892136824351,39.8306128929,0.896081555456,39.8475772667,0.880471564356,39.8161680543,0.915828093671,39.8581857881,11.8704034653,0.521054510418,0.880254787134,-9.8024022109,49.9876676754,-0.0198628264826,
 ,0.92,1.0126504744,3.81278441225,0.89168298878,39.7737569966,0.895625713176,39.7907213703,0.880023662976,39.7593121579,0.915362206204,39.8013298917,11.8476072558,0.595445258176,0.878183474718,-9.72821539985,49.9901366558,-0.0197120688565,
 ,0.94,1.0126986187,3.8575730714,0.891096455937,39.6903848836,0.895036586881,39.7073492574,0.879444799425,39.6759400449,0.914760097603,39.7179577787,11.8204572392,0.653969145884,0.875946344907,-9.67177997015,49.9925628352,-0.0194351412304,
 ,0.96,1.0127570131,3.88550637832,0.890466089579,39.5812795286,0.894403433254,39.5982439024,0.878822675511,39.5668346899,0.914112991459,39.6088524237,11.7896442931,0.696858027452,0.873562918994,-9.63250200297,49.9949313203,-0.0190369029242,
 ,0.98,1.01282404105,3.89716170994,0.889883795438,39.4475963609,0.893818564402,39.4645607347,0.878247995239,39.4331515223,0.913515234122,39.4751692561,11.7559345456,0.724405400601,0.871042112073,-9.60957068456,49.9972270253,-0.0185179721014,
 ,1.0,1.01289822184,3.89323143463,0.889442059894,39.2908850929,0.893374875651,39.3078494667,0.877812035669,39.2764402542,0.913061768004,39.318457988,11.7201020888,0.736979533954,0.868383557355,-9.60201162542,49.9994342749,-0.0178754925594,
 ,1.02,1.01297843572,3.8745291598,0.889231764598,39.11309187,0.893163650499,39.1300562438,0.877604490119,39.0986470314,0.912845888181,39.1406647652,11.6828589548,0.735039344616,0.865579717008,-9.60874678506,50.0015366326,-0.0171045665675,
 ,1.04,1.01306411879,3.84199427338,0.889340330415,38.9165370909,0.893272696358,38.9335014647,0.877711636368,38.9020922523,0.912957337033,38.9441099861,11.6447900175,0.719150457835,0.862618464774,-9.62865459118,50.0035169991,-0.0162001613945,
 ,1.06,1.01315540235,3.79669268206,0.889850211482,38.7038650227,0.893784831949,38.7208293965,0.878214850414,38.689420184,0.913480758322,38.7314379178,11.6063001655,0.689998936547,0.859485797343,-9.66062398345,50.0053579952,-0.0151592340167,
 ,1.08,1.01325317671,3.73981198348,0.890837728656,38.4779632486,0.894776715594,38.4949276224,0.879189455169,38.4635184099,0.914494499652,38.5055361437,11.5675799087,0.648400449331,0.856168346141,-9.7035969441,50.007042602,-0.0139827872525,
 ,1.1,1.01335906699,3.67264988878,0.89237220571,38.2418529523,0.896317977593,38.2588173261,0.880703867953,38.2274081136,0.916069725734,38.2694258474,11.528593673,0.595303090602,0.852655415111,-9.75659547206,50.0085549951,-0.0126775753492,
 ,1.12,1.01347531789,3.59659546699,0.894515354863,37.9985547306,0.898470603036,38.0155191044,0.882818994059,37.984109892,0.918269787597,38.0261276258,11.4890925823,0.531782645046,0.848940354869,-9.81873075894,50.0098814855,-0.0112572173586,
 ,1.14,1.01360459409,3.5131036205,0.897320851913,37.7509384871,0.901288505057,37.7679028609,0.88558780744,37.7364936485,0.921149786432,37.7785113823,11.4486508295,0.459029793052,0.845021187243,-9.88919436757,50.0110114559,-0.0097425475446,
