Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),
Configuration Field Inputs,50,50,3,0,0,15,V1,v,10000,I2,c,100,I3,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.09785913029,-6.21715659362,0.0427316732179,159.976702772,0.0425889431851,159.87944293,49.9999881382,0.946243581157,
 ,0.02,1.09785912177,-6.21715544983,0.0427316718877,159.976703745,0.0425889418593,159.879443903,49.9999955232,0.348069455645,
 ,0.04,1.09785911073,-6.21715260437,0.0427316685455,159.97670448,0.0425889385283,159.879444638,49.9999980915,0.128035793427,
 ,0.06,1.09785909449,-6.21714814053,0.0427316629626,159.976705069,0.042588932964,159.879445227,49.9999988945,0.0470981063005,
 ,0.08,1.09785907277,-6.21714208532,0.0427316552203,159.976705623,0.0425889252477,159.879445781,49.9999990504,0.0173257900659,
 ,0.1,0.604097651282,3.66074593723,0.0342062629427,-121.542585138,0.034092009026,-121.63984498,48.4998463516,5.91495105626,
 ,0.12,0.602978216235,4.07867725318,0.0340640785501,-120.737303157,0.0339502995501,-120.834562999,49.3939344643,-1.91165501691,
 ,0.14,1.08915552678,-4.4143479671,0.0420869769848,162.439415594,0.0419464003316,162.342155752,50.3129904044,-4.61829609723,
 ,0.16,1.08939838081,-3.5933485699,0.0417776332202,162.860161239,0.0416380898204,162.762901397,50.0509720497,-0.46728373811,
 ,0.18,1.08796680368,-2.67363726669,0.0414305601036,163.602129031,0.0412921759787,163.504869189,49.9419650359,0.335986947425,
 ,0.2,1.08633559171,-1.75657810496,0.0410744231797,164.358672925,0.0409372286042,164.261413083,49.8995281505,0.32068869039,
 ,0.22,1.08468629227,-0.850638455163,0.0407219033741,165.106625092,0.0405858862663,165.00936525,49.883945137,0.189734560989,
 ,0.24,1.08306900297,0.0386958154756,0.0403776039372,165.837978119,0.0402427368398,165.740718277,49.8793544729,0.0901141478849,
 ,0.26,1.08151456129,0.906364474289,0.0400447850148,166.546786893,0.0399110295812,166.449527051,49.8794825247,0.0312604719666,
 ,0.28,1.08004797725,1.74791274616,0.0397266205779,167.228671058,0.03959392786,167.131411216,49.8818211448,-0.000892178031569,
 ,0.3,1.07869093069,2.55942103817,0.0394263105803,167.880505834,0.0392946209417,167.783245992,49.8853469839,-0.0184347955552,
 ,0.32,1.07746233336,3.33743882616,0.0391470310042,168.500226685,0.0390162742002,168.402966843,49.8896224641,-0.0285434234669,
 ,0.34,1.07637839665,4.07895877169,0.0388918758887,169.086733007,0.0387619713401,168.989473165,49.8944399484,-0.0349281755786,
 ,0.36,1.07545260961,4.78141174623,0.0386638079578,169.639823498,0.0385346651894,169.542563656,49.8996812421,-0.0393698448264,
 ,0.38,1.07469575741,5.44266816539,0.0384656165033,170.160122807,0.0383371357233,170.062862965,49.9052625832,-0.0426835555038,
 ,0.4,1.07411600443,6.0610387169,0.0382998797586,170.648983252,0.0381719525636,170.55172341,49.9111134834,-0.0452309642894,
 ,0.42,1.07371902262,6.63527167813,0.0381689291735,171.108358774,0.0380414393725,171.011098932,49.9171689067,-0.0471707847948,
 ,0.44,1.0735081298,7.1645459139,0.0380748132078,171.540655389,0.0379476377679,171.443395547,49.9233666548,-0.0485751658368,
 ,0.46,1.07348440108,7.64845954219,0.0380192585646,171.948566424,0.0378922686854,171.851306582,49.9296467413,-0.0494817268798,
 ,0.48,1.07364672335,8.08701471442,0.0380036273061,172.334902923,0.0378766896375,172.237643082,49.9359514806,-0.0499159831092,
 ,0.5,1.07399177573,8.48059917999,0.0380288691001,172.702430395,0.0379018471202,172.605170553,49.9422257861,-0.0499005303277,
 ,0.52,1.07451393473,8.82996535732,0.0380954688973,173.053722393,0.0379682244644,172.956462551,49.9484174859,-0.0494584632657,
 ,0.54,1.07520512077,9.13620754634,0.0382033915498,173.391039682,0.0380757866394,173.29377984,49.9544775903,-0.0486143854731,
 ,0.56,1.07605461815,9.40073773404,0.0383520260953,173.716240981,0.0382239247239,173.618981139,49.9603605062,-0.0473945105035,
 ,0.58,1.07704891194,9.62526022183,0.038540133477,174.030728145,0.0384114037994,173.933468303,49.9660242117,-0.0458265134759,
 ,0.6,1.07817159009,9.81174510158,0.0387658021631,174.335425439,0.0386363187191,174.238165597,49.9714304142,-0.0439393988101,
 ,0.62,1.07940335619,9.96240047795,0.0390264163882,174.630789843,0.0388960624547,174.533530001,49.976544708,-0.0417634556929,
 ,0.64,1.08072218862,10.0796433044,0.0393186415271,174.916847265,0.0391873115189,174.819587423,49.9813367389,-0.0393302755435,
 ,0.66,1.08210366676,10.16606877,0.039638430481,175.193248389,0.039506032331,175.095988547,49.9857803709,-0.0366727657033,
 ,0.68,1.08352146698,10.224418307,0.0399810540047,175.459337431,0.039847511442,175.362077589,49.9898538418,-0.0338250948665,
 ,0.7,1.08494801264,10.2575464349,0.0403411566854,175.714227339,0.0402064113272,175.616967497,49.9935398941,-0.0308225378235,
 ,0.72,1.08635524542,10.2683867425,0.0407128388823,175.956875585,0.0405768520512,175.859615743,49.9968258688,-0.0277012355165,
 ,0.74,1.0877154717,10.2599173079,0.0410897633812,176.18615554,0.0409525175672,176.088895698,49.999703765,-0.0244979310801,
 ,0.76,1.08900222795,10.2351257519,0.0414652839097,176.400919441,0.0413267838022,176.303659599,50.0021702747,-0.021249762379,
 ,0.78,1.09019110523,10.1969739782,0.0418325911199,176.600050016,0.0416928641527,176.502790174,50.0042268152,-0.0179941737536,
 ,0.8,1.09126047394,10.1483625346,0.0421848703794,176.782499001,0.042043966748,176.685239159,50.0058795735,-0.0147689575364,
 ,0.82,1.09219205782,10.0920945214,0.0425154648947,176.947312057,0.0423734570293,176.850052215,50.0071395718,-0.0116123693695,
 ,0.84,1.09297131967,10.0308390942,0.0428180374913,177.093640802,0.0426750189892,176.99638096,50.0080227421,-0.00856320894391,
 ,0.86,1.09358763986,9.96709485005,0.0430867248171,177.220743694,0.0429428088601,177.123483852,50.0085499821,-0.00566074340646,
 ,0.88,1.09403429116,9.90315366432,0.0433162787419,177.327978193,0.0431715960412,177.230718351,50.0087471557,-0.00294438247516,
 ,0.9,1.09430823584,9.8410657808,0.0435021910871,177.414786825,0.0433568874121,177.317526983,50.008645001,-0.00045308111807,
 ,0.92,1.09440979172,9.78260707248,0.0436407992531,177.48067955,0.0434950326065,177.383419708,50.0082789211,0.00177547755226,
 ,0.94,1.0943422271,9.72924935668,0.0437293715251,177.525214308,0.0435833090341,177.427954466,50.0076886499,0.00370580780712,
 ,0.96,1.09411134952,9.68213448762,0.0437661716287,177.547977113,0.0436199862201,177.450717271,50.0069178055,0.00530552345552,
 ,0.98,1.09372514632,9.64205272778,0.0437505023674,177.548562666,0.0436043692964,177.451302824,50.0060133532,0.00654610838772,
 ,1.0,1.09319351867,9.60942569736,0.0436827280015,177.526556552,0.0435368213068,177.429296711,50.0050250066,0.00740350540786,
 ,1.02,1.0925281264,9.58429409292,0.0435642746207,177.481520459,0.0434187635776,177.384260617,50.0040045849,0.0078585452715,
 ,1.04,1.09174233491,9.5663103897,0.043397607413,177.41298254,0.0432526530627,177.315722698,50.0030053321,0.00789729859001,
 ,1.06,1.09085123156,9.55473688556,0.0431861837132,177.320435748,0.043041935549,177.223175906,50.002081187,0.0075114608986,
 ,1.08,1.08987166325,9.54844964993,0.0429343812022,177.203347272,0.0427909740951,177.10608743,50.0012859813,0.00669886449891,
 ,1.1,1.08882224178,9.5459491196,0.0426474016464,177.061182034,0.042504953093,176.963922192,50.0006725431,0.00546415338562,
 ,1.12,1.08772326912,9.5453781459,0.0423311519912,176.893442209,0.0421897597578,176.796182367,50.0002916917,0.00381957780131,
 ,1.14,1.08659654978,9.54454818541,0.0419921062073,176.699723005,0.0418518464364,176.602463163,50.0001911314,0.00178578866514,
 ,1.16,1.08546507754,9.54097402376,0.0416371527619,176.479782689,0.0414980785874,176.382522847,50.000414275,-0.000607536694565,
 ,1.18,1.08435260441,9.53191696503,0.041273433683,176.233622309,0.0411355743834,176.136362467,50.0009990521,-0.0033214137572,
 ,1.2,1.08328311772,9.51443587202,0.0409081817562,175.96156821,0.0407715424513,175.864308368,50.001976773,-0.00630775759651,
 ,1.22,1.08228026276,9.48544488996,0.0405485623638,175.664348618,0.0404131242403,175.567088776,50.0033711245,-0.00951015489528,
 ,1.24,1.08136675346,9.44177620892,0.0402015259139,175.343154597,0.0400672469429,175.245894755,50.005197369,-0.0128651968954,
 ,1.26,1.08056381185,9.3802458938,0.0398736758135,174.999675923,0.0397404919097,174.902416081,50.0074618013,-0.0163042840216,
 ,1.28,1.07989066994,9.29772068886,0.0395711556772,174.636103862,0.0394389822348,174.53884402,50.0101614926,-0.0197557376585,
 ,1.3,1.07936415767,9.19118381502,0.039299558056,174.255095718,0.0391682917894,174.157835876,50.0132843181,-0.023147001811,
 ,1.32,1.07899838799,9.05779810632,0.0390638555188,173.859699868,0.0389333765331,173.762440026,50.0168092381,-0.0264066999214,
 ,1.34,1.07880453856,8.89496531677,0.0388683534815,173.453244711,0.0387385275012,173.355984869,50.0207067712,-0.0294663393442,
 ,1.36,1.07879071882,8.70038096637,0.0387166628126,173.039199549,0.0385873435013,172.941939708,50.0249395922,-0.0322615278118,
 ,1.38,1.07896190356,8.47208456887,0.0386116890378,172.621019434,0.0384827203542,172.523759592,50.0294631833,-0.0347326690736,
 ,1.4,1.07931991075,8.2085053925,0.0385556340551,172.201988445,0.0384268526034,172.104728604,50.034226488,-0.0368252131986,
 ,1.42,1.07986340292,7.90850399565,0.0385500058342,171.785076448,0.0384212431815,171.687816606,50.0391725409,-0.038489621565,
 ,1.44,1.08058789812,7.57140965943,0.0385956317419,171.372822792,0.038466716692,171.27556295,50.0442390738,-0.0396812451929,
 ,1.46,1.08148578699,7.19705356761,0.0386926719556,170.967257101,0.0385634327772,170.869997259,50.0493591246,-0.0403603009203,
 ,1.48,1.08254636539,6.78579725183,0.0388406307832,170.569862779,0.0387108974007,170.472602937,50.0544616831,-0.0404920725814,
 ,1.5,1.08375590347,6.33855551635,0.0390383653468,170.181584012,0.038907971502,170.08432417,50.0594724149,-0.0400473849427,
 ,1.52,1.08509777938,5.85681285123,0.0392840926745,169.802872571,0.0391528780645,169.705612729,50.0643144902,-0.0390033212026,
 ,1.54,1.08655270696,5.34263226839,0.0395753974565,169.433767273,0.039443209846,169.336507431,50.068909535,-0.0373441004734,
 ,1.56,1.08809908028,4.79865554489,0.0399092433529,169.073996835,0.0397759406483,168.976736993,50.0731787034,-0.0350620105052,
 ,1.58,1.08971344564,4.22809399805,0.0402819907324,168.723095979,0.040147442997,168.625836137,50.0770438608,-0.0321583020341,
 ,1.6,1.09137109519,3.63470910026,0.0406894231685,168.380524931,0.0405535145493,168.283265089,50.0804288614,-0.0286439833872,
 ,1.62,1.09304675951,3.02278242985,0.0411267841262,168.045783484,0.0409894146575,167.948523642,50.083260902,-0.0245404904532,
 ,1.64,1.09471536139,2.3970746303,0.0415888242515,167.718512271,0.0414499115013,167.621252429,50.0854719361,-0.0198802316668,
 ,1.66,1.09635278333,1.76277322178,0.0420698587474,167.398575557,0.0419293392717,167.301315715,50.0870001344,-0.0147070110846,
 ,1.68,1.09793659611,1.12542930077,0.042563833591,167.086121601,0.0424216641671,166.988861759,50.0877913719,-0.00907631583359,
 ,1.7,1.099446697,0.490883400145,0.0430643988847,166.781618228,0.0429205574996,166.684358386,50.0878007194,-0.00305542675104,
 ,1.72,1.10086581195,-0.13481892152,0.0435649874101,166.485862828,0.0434194739861,166.388602986,50.0869939035,0.00327671426814,
 ,1.74,1.10217982516,-0.745520839834,0.0440588964293,166.199967353,0.0439117332771,166.102707511,50.0853486897,0.00982996011785,
 ,1.76,1.10337791187,-1.33505605726,0.0445393709218,165.925320061,0.0443906029146,165.82806022,50.0828561337,0.0165038157931,
 ,1.78,1.10445246433,-1.8973568952,0.0449996867509,165.663526711,0.0448493812215,165.566266869,50.0795216372,0.0231887615083,
 ,1.8,1.10539881703,-2.42656653258,0.0454332327474,165.41633459,0.045281479111,165.319074748,50.0753657427,0.0297680835873,
 ,1.82,1.10621479449,-2.91715283745,0.0458335913829,165.185543169,0.0456805004902,165.088283327,50.0704245993,0.0361202259666,
 ,1.84,1.10690012245,-3.36402088511,0.0461946185212,164.97290537,0.0460403217451,164.875645528,50.0647500394,0.042121638129,
 ,1.86,1.10745575926,-3.76262098609,0.0465105235503,164.780023437,0.0463551716052,164.682763595,50.0584092162,0.0476500502987,
 ,1.88,1.10788321516,-4.10904889779,0.0467759517921,164.608243397,0.0466197132779,164.510983555,50.0514837692,0.0525880583924,
 ,1.9,1.10818393191,-4.40013489056,0.046986071237,164.458552172,0.0468291308931,164.36129233,50.0440685094,0.0568268589724,
 ,1.92,1.10835879004,-4.63351849554,0.0471366652065,164.331481687,0.0469792218567,164.234221845,50.0362696398,0.060269948022,
 ,1.94,1.10840779711,-4.80770607352,0.0472242314592,164.227024822,0.0470664956254,164.12976498,50.0282025529,0.0628365911337,
 ,1.96,1.1083299891,-4.92210880332,0.0472460866405,164.144568695,0.0470882778072,164.047308853,50.0199892663,0.0644648834117,
 ,1.98,1.10812355101,-4.97705928895,0.047200473067,164.082851314,0.0470428165897,163.985591473,50.0117555812,0.0651142374518,
 ,2.0,1.10778613842,-4.97380571616,0.0470866629331,164.039947848,0.0469293865983,163.942688007,50.0036280602,0.0647671614236,
 ,2.02,1.10731536067,-4.91448333307,0.0469050534597,164.013292325,0.046748383727,163.916032483,49.9957309357,0.0634302168679,
 ,2.04,1.10670937406,-4.80206393905,0.0466572455256,163.999739477,0.0465014035076,163.902479635,49.9881830652,0.0611340825288,
 ,2.06,1.10596752868,-4.64028497272,0.0463460981286,163.995669524,0.0461912953885,163.898409683,49.9810950523,0.0579327009691,
 ,2.08,1.10509101571,-4.4335606083,0.0459757516476,163.997136204,0.0458221859188,163.899876362,49.9745666406,0.0539015472829,
 ,2.1,1.10408346991,-4.18687792509,0.0455516142642,164.000055413,0.0453994652162,163.902795571,49.9686844731,0.0491351244568,
 ,2.12,1.10295149132,-3.9056816577,0.0450803078876,164.00042871,0.0449297330718,163.903168868,49.9635202829,0.0437438439891,
 ,2.14,1.1017050593,-3.59575125701,0.0445695722937,163.994592718,0.0444207034094,163.897332876,49.9591295593,0.0378504809692,
 ,2.16,1.10035781823,-3.26307401928,0.0440281287374,163.979482318,0.0438810683538,163.882222477,49.955550705,0.0315863945905,
 ,2.18,1.0989272185,-2.91371792144,0.0434655068347,163.952892516,0.0433203256904,163.855632674,49.9528046825,0.0250876815693,
 ,2.2,1.09743449916,-2.55370758554,0.0428918408811,163.913721092,0.0427485758649,163.81646125,49.9508951329,0.0184913923575,
 ,2.22,1.09590450159,-2.18890652004,0.0423176438303,163.862171941,0.0421762967161,163.7649121,49.9498089425,0.0119319035066,
 ,2.24,1.09436530708,-1.82490845837,0.0417535687199,163.799897782,0.0416141056991,163.70263794,49.9495172216,0.00553751832423,
 ,2.26,1.09284769652,-1.46694021784,0.0412101682218,163.730061393,0.041072520238,163.632801551,49.9499766556,-0.000572630085534,
 ,2.28,1.0913844364,-1.1197780002,0.0406976630107,163.657297375,0.0405617268692,163.560037533,49.9511311706,-0.00629127710199,
 ,2.3,1.09000940252,-0.787678427126,0.0402257286421,163.587562262,0.0400913688303,163.49030242,49.952913841,-0.011525202383,
 ,2.32,1.08875656048,-0.474324860724,0.039803308555,163.527869668,0.0396703596881,163.430609826,49.9552489484,-0.0161967487662,
 ,2.34,1.08765883026,-0.182788765072,0.0394384577893,163.485918623,0.0393067275772,163.388658781,49.9580540876,-0.0202445756708,
 ,2.36,1.08674687156,0.0844948778102,0.0391382183305,163.469635978,0.0390074909621,163.372376136,49.9612422155,-0.0236236064626,
 ,2.38,1.08604783647,0.325739659907,0.0389085232075,163.486665912,0.0387785630544,163.389406071,49.964723551,-0.0263042264034,
 ,2.4,1.08558414605,0.539809233242,0.0387541232122,163.543849131,0.0386246787776,163.446589289,49.9684072596,-0.028270886289,
 ,2.42,1.0853723568,0.726210118705,0.0386785280775,163.646739277,0.0385493361418,163.549479435,49.9722028911,-0.0295203368126,
 ,2.44,1.08542218875,0.885077560103,0.0386839536476,163.799203317,0.0385547435896,163.701943476,49.9760215693,-0.0300597416536,
 ,2.46,1.08573578832,1.0171557657,0.0387712682028,164.003145755,0.0386417665015,163.905885913,49.9797769623,-0.0299048934601,
 ,2.48,1.08630729328,1.1237734129,0.0389399344541,164.258384215,0.0388098693828,164.161124373,49.9833860783,-0.0290787019985,
