Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),
Configuration Field Inputs,50,50,9,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.09799990718,-9.99631227837,1.68129347961,13.1357299663,0.322913577386,-1.23966982623,0.000253856848882,-45.8312680315,2.99027326723,174.420542748,0.327074734786,-175.327414046,0.18072666635,-10.2729847839,0.0190636436106,-134.748144495,0.10839600858,-154.333373698,49.9999979554,1.51673406906,
 ,0.02,1.09799989652,-9.99631095725,1.6812934761,13.1357306858,0.322913615206,-1.23966727104,0.00025385684092,-45.831266076,2.99027327599,174.420544202,0.327074680011,-175.32741828,0.18072659406,-10.2729971797,0.0190636419165,-134.748141734,0.10839599857,-154.333372981,49.9999991403,0.557969733404,
 ,0.04,1.09799989267,-9.9963097791,1.68129354625,13.1357312512,0.322913652452,-1.2396665169,0.000253856824445,-45.8312682807,2.99027330752,174.420545705,0.327074717217,-175.327419464,0.180726568444,-10.2729964879,0.019063641741,-134.748141977,0.10839600477,-154.333374987,49.999999577,0.205263596806,
 ,0.06,1.09799988928,-9.9963080588,1.68129366144,13.1357318668,0.322913707199,-1.2396659771,0.000253856798133,-45.8312722876,2.99027335059,174.420547627,0.327074795183,-175.327420086,0.180726537072,-10.2729942446,0.0190636419245,-134.748143023,0.108396017958,-154.333378419,49.9999996891,0.0755117708843,
 ,0.08,1.09799988562,-9.9963057422,1.68129381745,13.1357326045,0.322913780067,-1.23966543401,0.000253856762443,-45.8312777906,2.99027340516,174.420550052,0.327074906603,-175.327420401,0.180726496007,-10.2729912009,0.019063642358,-134.748144673,0.108396036579,-154.333382981,49.9999996779,0.0277793128631,
 ,0.1,0.643914906301,-4.55588150705,1.35779005603,-7.39334538887,0.768037143473,55.9414342573,2.41743034668e-05,28.0962779905,2.48920612396,164.655659841,1.52637540288,90.3587039185,2.64355808345,-93.2003237883,0.0265060349693,88.2974746066,0.214417847162,88.5548847726,49.2082013303,3.33226164894,
 ,0.12,0.638768366931,-3.92674995566,1.38581426725,-5.52779212378,0.77949504217,55.7634159741,1.88199498482e-05,34.3684805721,2.53828510523,167.255211556,1.54454954502,89.8399423408,2.62485758281,-92.7864491851,0.0269491177187,87.3640102616,0.217144356955,87.7211353169,49.6373511136,-0.77511941276,
 ,0.14,1.08221895355,-8.32282614463,1.7472861802,15.3869472449,0.365351587871,2.35448567846,0.000242869589525,-45.9302633849,3.11514331708,178.418334091,0.244619722475,175.220131106,0.131320156923,-12.7965039163,0.016751694681,-131.13139482,0.091164559966,-152.842523483,50.1692612943,-2.6222526777,
 ,0.16,1.08443986342,-7.92790572682,1.76563485491,15.5234482971,0.373332867089,1.86060373265,0.000241524430574,-45.8809480691,3.1507477456,178.650805509,0.240397456269,177.528175103,0.130037164922,-8.28707520838,0.0169198185333,-130.242239416,0.0913139295564,-151.445511903,50.0278492689,-0.282127351775,
 ,0.18,1.08350176795,-7.30449115801,1.78662427677,15.9099475792,0.387396345854,2.05965621986,0.000238328838366,-45.6960169372,3.19171254483,179.329936167,0.222797028516,177.182171392,0.114315686605,-7.60559780282,0.0166493472581,-128.749035281,0.0884178405931,-149.941420062,49.9577241139,0.224698399377,
 ,0.2,1.08219952804,-6.66689330368,1.80751801782,16.3352407526,0.401572901593,2.35436726222,0.000234958918902,-45.5449294091,3.23094901572,-179.940099212,0.205756042766,176.367771216,0.0980216558494,-7.12177122248,0.0163576252083,-127.2893373,0.0854827337613,-148.500730326,49.9293441329,0.214652874396,
 ,0.22,1.08086906782,-6.03406834531,1.82699952985,16.7697322952,0.415305285653,2.67256791766,0.000231693210053,-45.3917409181,3.26673777628,-179.218756071,0.190630358213,175.349408617,0.0823439550517,-6.65125427814,0.0160882276983,-125.921575965,0.0828176766658,-147.139622412,49.9187350589,0.127925587785,
 ,0.24,1.07959246663,-5.41012438589,1.84471041583,17.2036761023,0.428459277054,2.99755111995,0.000228584601811,-45.2239680908,3.29856285994,-178.521815308,0.177763301639,174.224035578,0.06753720021,-6.20116986984,0.0158507933127,-124.670643456,0.0804941445835,-145.879363611,49.9154076909,0.0619757105809,
 ,0.26,1.07841244224,-4.79776396017,1.86048586136,17.6317899085,0.440949517559,3.32126787542,0.000225655728792,-45.0360342284,3.3261341534,-177.85647776,0.167345459653,173.089964816,0.0537609791982,-5.76772005744,0.0156502072478,-123.559124901,0.0785485121888,-144.743916191,49.9151437773,0.0233341977118,
 ,0.28,1.07735831202,-4.19922981548,1.87420333606,18.0506688066,0.452711746028,3.63843732568,0.000222925616247,-44.8231049576,3.34924361971,-177.227048157,0.159472376348,172.062418952,0.0411319753299,-5.32234231877,0.0154896368283,-122.60637382,0.0770012820338,-143.7544508,49.9162580488,0.00260042915424,
 ,0.3,1.07645138172,-3.61642681387,1.88576505701,18.4579112358,0.463698121711,3.94523475501,0.000220412018702,-44.5803129253,3.36775275801,-176.63643408,0.154158199615,171.263586474,0.0297298985464,-4.78914201684,0.0153712069837,-121.826973695,0.0758613590245,-142.92615403,49.9180660007,-0.00834469206957,
 ,0.32,1.07570657211,-3.05096453976,1.89509845568,18.8517742783,0.473874713476,4.23885966063,0.000218131142306,-44.3029272615,3.3815928851,-176.086671982,0.151351961453,170.802638373,0.019601007236,-3.95823586327,0.0152962746438,-121.229695312,0.0751281985523,-142.266400721,49.9202766626,-0.0143202310637,
 ,0.34,1.07513298618,-2.50417295692,1.9021572536,19.2310406723,0.483219741441,4.5173685376,0.000216097359562,-43.9865931593,3.39076425079,-175.579122808,0.150956519902,170.754251273,0.0107637417502,-2.04087953703,0.0152655458671,-120.81685334,0.0747931658849,-141.774038703,49.9227531537,-0.0178161479161,
 ,0.36,1.07473423474,-1.97710758656,1.9069218365,19.5949617816,0.491722238041,4.77958675536,0.00021432302423,-43.6275346213,3.39533380933,-175.114542038,0.152845471159,171.144354257,0.00325458952745,8.20636145886,0.0152791066329,-120.584086413,0.0748404859936,-141.43973394,49.9254186948,-0.0200281314522,
 ,0.38,1.07450881165,-1.47055323573,1.90939931715,19.9432195167,0.499380991033,5.02503272603,0.000212818293138,-43.2227203527,3.39543238871,-174.693102813,0.156873321431,171.948395753,0.00332521719779,158.472091059,0.0153363984179,-120.520595622,0.0752479749293,-141.247238443,49.9282201173,-0.0215061326598,
 ,0.4,1.07445059789,-0.985030692587,1.90962354175,20.2758854544,0.506203719294,5.25383279951,0.000211590906842,-42.7699970625,3.39125165264,-174.314404175,0.162877385504,173.101594022,0.00846878718315,166.995025567,0.0154361581544,-120.609834026,0.0759876808517,-141.175305855,49.9311140652,-0.0224986446336,
 ,0.42,1.07454948614,-0.520808381188,1.90765508734,20.5933704246,0.512206451502,5.46662343894,0.000210645925004,-42.2681894455,3.38304096983,-173.977478207,0.170673751664,174.51602133,0.0125975159828,168.380821306,0.0155763413155,-120.830585561,0.0770265324752,-141.199893433,49.9340621294,-0.023120943523,
 ,0.44,1.07479208332,-0.0779197210079,1.90358117221,20.8963642263,0.517413064246,5.6644444559,0.000209985439269,-41.7171632277,3.37110414026,-173.68080258,0.180051631103,176.098157625,0.0157718557923,168.568941919,0.0157540483959,-121.158322408,0.0783270591535,-141.296290773,49.9370294713,-0.023433208067,
 ,0.46,1.07516244091,0.343813809868,1.8975153377,21.1857679694,0.52185491422,5.8486297627,0.000209608301632,-41.117847226,3.35579583298,-173.422321903,0.190769850762,177.762307828,0.0181031602167,168.27154826,0.0159654748906,-121.566695995,0.0798482048763,-141.440896048,49.9399847714,-0.02347539271,
 ,0.48,1.07564276613,0.744754449747,1.88959673656,21.4626228614,0.525570481789,6.02070267297,0.000209509913031,-40.4722118659,3.33751754162,-173.199479729,0.202557287121,179.438156383,0.019714437798,167.680482231,0.0162059016213,-122.029006113,0.0815462179696,-141.61248391,49.9429006269,-0.0232820973824,
 ,0.5,1.07621407729,1.12541573201,1.87998887065,21.7280398269,0.528604936331,6.18228219148,0.000209682116674,-39.7832045337,3.31671285081,-173.009262092,0.215117150742,-178.926929653,0.0207328243798,166.86473433,0.0164697362872,-122.519507345,0.083375570648,-141.792933412,49.945754031,-0.0228883500346,
 ,0.52,1.07685677915,1.48642714571,1.86887765155,21.9831344198,0.531009539326,6.33500537669,0.000210113233939,-39.0546458686,3.29386182591,-172.848252735,0.228133990297,-177.369126068,0.0212842736676,165.853110124,0.0167506097599,-123.01444831,0.0852898534042,-141.96747841,49.9485267687,-0.0223312756328,
 ,0.54,1.07755114692,1.8284973384,1.85646870765,22.2289711307,0.532840818714,6.4804689703,0.000210788268299,-38.2910948561,3.26947438541,-172.71269958,0.241282080262,-175.911122001,0.0214887026252,164.660684375,0.0170415235305,-123.492787812,0.0872425971632,-142.12459453,49.9512056571,-0.0216499036127,
