Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),
Configuration Field Inputs,50,50,9,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.05700000058,-52.5749278964,8.70191769025,-81.8986246462,0.0225478051974,-162.609121905,0.0400617205077,131.858508155,0.0698823227256,121.532676479,31.9781532668,132.924711703,0.257088399996,138.614500233,0.240579045135,139.47881193,0.412596369472,130.290005333,49.9999999856,6.67985437637,
 ,0.02,1.0570000005,-52.574927867,8.70191769952,-81.8986245403,0.0225478018218,-162.609044184,0.0400617196665,131.858508762,0.0698823219404,121.532676526,31.9781535653,132.924711842,0.257088401814,138.614500434,0.240579045173,139.478811953,0.412596369692,130.290005371,49.9999999916,2.45738107124,
 ,0.04,1.05700000028,-52.5749277687,8.7019177145,-81.8986243425,0.0225478014121,-162.609030264,0.0400617193377,131.858509163,0.0698823196808,121.532676637,31.9781544539,132.924712269,0.257088407355,138.614501028,0.240579045257,139.478812032,0.412596370308,130.290005495,49.9999999878,0.904019997154,
 ,0.06,1.05699999992,-52.5749275914,8.70191775162,-81.8986239888,0.0225478016247,-162.609022393,0.0400617188988,131.8585097,0.0698823158372,121.532676836,31.9781559061,132.924712982,0.257088416427,138.614502015,0.240579045364,139.478812175,0.412596371232,130.290005707,49.9999999793,0.332570415552,
 ,0.08,1.05699999942,-52.5749273149,8.70191782755,-81.8986234296,0.0225478020818,-162.60901239,0.0400617183294,131.858510452,0.0698823103081,121.532677148,31.9781578809,132.924713987,0.257088428779,138.614503394,0.240579045451,139.478812401,0.412596372323,130.290006017,49.9999999673,0.122345880373,
 ,0.1,1.05698971432,-52.5750157849,8.70458463091,-81.9150839157,0.0272086049638,-157.374599169,0.0399393696855,134.126120261,0.0698817136887,121.534522796,31.9780557407,132.924641839,0.257078531112,138.644221901,0.240578155017,139.478118261,0.412595219761,130.290688714,50.000007533,0.0449774809551,
 ,0.12,1.05698897668,-52.5750776186,8.7060061534,-81.913647275,0.0273977950443,-157.883997768,0.0400233428778,134.168761438,0.069881853317,121.534364808,31.9782260919,132.924601459,0.257103026742,138.646601595,0.240578471987,139.478035807,0.412597714335,130.290754066,50.0000087305,0.0165366757361,
 ,0.14,1.05699769784,-52.575099149,8.70596191765,-81.8951337679,0.0232748645339,-164.289780457,0.0403309072643,132.02570468,0.0698831090354,121.532242859,31.9787004918,132.924615195,0.257168832657,138.622213881,0.240579946798,139.47856849,0.412604476248,130.290233426,50.000005915,0.00608749625544,
 ,0.16,1.05699656311,-52.5752107502,8.70797210059,-81.8933189797,0.0236215068535,-165.174710278,0.040477589998,132.083078614,0.0698848728626,121.53192314,31.9791695811,132.92461282,0.257232384263,138.627698806,0.240580669494,139.478437723,0.412611059068,130.290451202,50.0000117039,0.00221471621266,
 ,0.18,1.0569955476,-52.5752809807,8.70892004805,-81.8939213371,0.0241186787445,-166.443668044,0.0406847488162,132.165363891,0.0698885225398,121.531663394,31.9797816229,132.924722816,0.257315346357,138.635132549,0.24058133251,139.478347322,0.41261916449,130.290817303,50.000010089,0.000825209072754,
