Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),
Configuration Field Inputs,50,50,3,0,0,15,V1,v,10000,I2,c,100,I3,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.02087746507,4.82851017665,2.43238946542,-116.123097635,2.54589679668,59.9649138906,49.999990809,-0.683735178005,
 ,0.02,1.02087745858,4.82851151314,2.43238945376,-116.123097088,2.54589675929,59.9649183618,49.9999964854,-0.251558280422,
 ,0.04,1.02087744861,4.82851504422,2.43238948143,-116.123095873,2.54589650444,59.9649309427,49.9999983816,-0.0925517823972,
 ,0.06,1.02087743332,4.8285206955,2.43238953957,-116.123094159,2.54589604537,59.96495196,49.9999988934,-0.0340501521656,
 ,0.08,1.02087741262,4.82852841291,2.4323896246,-116.123091929,2.54589539656,59.964981079,49.9999989008,-0.0125262726523,
 ,0.1,0.684384359487,12.7777909315,0.692205079436,-142.577716773,6.32766868904,84.4272018253,49.0061005112,3.93102822578,
 ,0.12,0.683568741688,13.2608825568,0.695253591581,-142.546526456,6.32680212605,85.1565308877,49.578955159,-1.16368575643,
 ,0.14,1.01490297848,6.63699253237,2.40179397638,-114.556082997,2.59815470912,62.7616750328,50.2924428691,-3.43010039125,
 ,0.16,1.01476382568,7.54580537788,2.41125202858,-113.901218367,2.55668808329,64.6557852714,50.0342694299,-0.0512324170722,
 ,0.18,1.01355178786,8.53180473243,2.41264432719,-113.147958641,2.53643238434,66.5684762724,49.9291197898,0.470496341703,
 ,0.2,1.01220497699,9.51413854872,2.41324695385,-112.399783357,2.5186487722,68.4967019771,49.8887561219,0.360306329271,
 ,0.22,1.0108473171,10.4844097456,2.41371566015,-111.660588617,2.50211743632,70.4131983421,49.8742362563,0.199241849287,
 ,0.24,1.00951438038,11.4368300379,2.41419754663,-110.934014403,2.48661389174,72.3027006816,49.8702263989,0.0908151104452,
 ,0.26,1.00822864947,12.3660198521,2.41476878585,-110.2237505,2.47202488172,74.1521511251,49.8707355372,0.0296455772455,
 ,0.28,1.00700897577,13.2671064051,2.41547467026,-109.532854062,2.45829494221,75.9483314829,49.8734002021,-0.00312275858629,
 ,0.3,1.00587224061,14.1356698496,2.41634006474,-108.863794091,2.44540236428,77.6776767694,49.8772692255,-0.0209982344198,
