Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),
Configuration Field Inputs,50,50,9,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,0.999999821432,-9.98520850456,0.179191116707,63.3260017417,0.139774301261,59.7254817837,0.0509354832769,30.1070709977,0.0672843813017,-28.9903867436,0.00123167181882,168.514547504,0.119693140152,-11.6190416196,0.0409865948308,-47.1375006214,0.0934084404208,-10.0584012679,49.9999971535,1.37985053736,
 ,0.02,0.999999809257,-9.98520701452,0.179191081061,63.3260107397,0.13977427572,59.7254888847,0.0509354809396,30.1070726211,0.0672843840344,-28.9903834582,0.00123167228677,168.514536606,0.119693164177,-11.6190371573,0.0409865958535,-47.1374961213,0.0934084548693,-10.0583995316,49.9999988272,0.507610857289,
 ,0.04,0.999999803117,-9.98520520044,0.179191086827,63.3260086932,0.139774281,59.7254868716,0.0509354838269,30.1070715494,0.0672843879229,-28.990380239,0.00123167155517,168.514507519,0.119693190022,-11.6190354906,0.0409865969857,-47.1374921354,0.093408473923,-10.0583999015,49.9999994027,0.186736984643,
 ,0.06,0.999999795077,-9.98520241289,0.17919110302,63.3260035756,0.139774294635,59.7254821258,0.050935489212,30.107069488,0.067284393843,-28.9903754254,0.0012316703643,168.51446196,0.119693228907,-11.6190334798,0.0409865986259,-47.137486302,0.0934085032097,-10.0584008197,49.9999995284,0.0686961696729,
 ,0.08,0.999999784845,-9.98519867862,0.179191125806,63.3259966578,0.139774313691,59.7254757404,0.0509354964788,30.1070668142,0.0672844014629,-28.9903690917,0.00123166899986,168.514403216,0.119693280157,-11.6190309449,0.0409866006701,-47.1374787036,0.093408541939,-10.0584021046,49.9999994922,0.0252721259319,
 ,0.1,0.704224063394,-6.55287589004,0.473221841394,-104.262975277,0.40739100921,-100.028585642,0.100057538278,-89.8499734657,0.0624456374465,1.57657302416,0.00946449387581,-164.843606718,0.294626930585,41.6180837242,0.036109586652,2.11523856643,0.183892591313,34.917927522,49.5781314825,1.83203247244,
 ,0.12,0.70091071808,-5.90973944757,0.481259587244,-104.741260509,0.411755877624,-100.194245215,0.099877689427,-89.215320183,0.063860233185,2.19355197621,0.00990689495328,-165.788273243,0.301750464108,40.9358277156,0.0371190687221,2.83695472116,0.187368089339,34.4183039903,49.778554328,-0.255736998732,
 ,0.14,0.989910242946,-8.26950272081,0.157242280727,69.9415733009,0.123586344661,64.8061348448,0.0492365058966,30.9855772702,0.0703778256023,-25.8766676493,0.00258581290164,165.998098296,0.145461542507,-8.32895758411,0.0425790374785,-42.5913386841,0.107137126971,-8.42901467919,50.0979536224,-1.516102478,
 ,0.16,0.99091460337,-7.67324656188,0.168525500524,67.8415340888,0.131788299582,63.469354839,0.0508953334055,30.7813977575,0.0716051485339,-25.2530449956,0.00305708830889,164.670871326,0.153000583982,-8.79030240555,0.0432723350305,-41.6953597928,0.11141411023,-8.90771219895,49.984694312,-0.00636002870549,
 ,0.18,0.989335691299,-6.88503453158,0.170299737604,68.5934926824,0.133114433259,64.1834827884,0.0515765543648,31.0494014525,0.0729825199762,-24.1741447694,0.00375989174327,164.862789644,0.163395551378,-8.35105444415,0.0440090403227,-40.1953906504,0.117145464857,-8.79568244526,49.9272632768,0.265663474705,
