Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),
Configuration Field Inputs,50,50,6,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.1070000013,28.3343860771,0.0685367008592,2.44051023546,0.073880176624,-28.4542987366,25.9124964845,3.25602641805,1.90035983634,18.2065912529,0.995647464538,-5.3332801845,49.9999999893,-4.18100433676,
 ,0.02,1.10700000124,28.334386083,0.0685367005469,2.44051039531,0.0738801777287,-28.454298256,25.9124964797,3.25602643432,1.90036007565,18.2065903087,0.995647464693,-5.33328017665,49.9999999952,-1.53810556399,
 ,0.04,1.10700000124,28.334386125,0.0685366988393,2.44051110322,0.0738801763513,-28.4542987718,25.91249649,3.25602647893,1.90036007935,18.2065903002,0.995647465793,-5.33328015021,49.9999999943,-0.565837409707,
 ,0.06,1.10700000125,28.3343861953,0.0685366960189,2.440512297,0.0738801738216,-28.4542996674,25.9124965049,3.25602655244,1.9003600515,18.206590693,0.995647467513,-5.33328010525,49.9999999915,-0.208159935642,
 ,0.08,1.10700000127,28.3343862933,0.0685366921328,2.44051395104,0.0738801703089,-28.4543008936,25.9124965193,3.25602665666,1.90036001831,18.2065913839,0.995647469636,-5.33328003872,49.9999999881,-0.0765777432239,
 ,0.1,1.10699012767,28.3368917177,0.0640090583882,-1.11457399968,0.0730594837824,-31.4604075884,25.9148141497,3.25866586039,1.85239709465,17.602704572,0.995700428681,-5.33124054216,49.9997813478,-0.0272298147754,
 ,0.12,1.1069918781,28.3379925656,0.0637056712442,-1.02439576094,0.0727977705964,-31.5938356216,25.9159209757,3.25916982546,1.84900667456,17.6610428863,0.995727069324,-5.33065850537,49.9998162091,-0.0101267102339,
 ,0.14,1.10700581074,28.3376924637,0.0674317217145,2.83619762382,0.0729291122572,-28.8396763779,25.9158243981,3.25748166271,1.89159798642,18.4026990418,0.995727305943,-5.3315592284,49.9999491742,-0.00420886461584,
 ,0.16,1.10700829906,28.339917466,0.0668237359356,3.09173350976,0.0723699459877,-29.0778380588,25.9180314742,3.25863023602,1.88840404279,18.4986502266,0.995779326303,-5.33026980427,49.9997837296,-0.00076532387222,
 ,0.18,1.10701111005,28.3423577465,0.0661809244973,3.34626078396,0.0717766436703,-29.3495545263,25.9204363233,3.25988765912,1.88301535732,18.5969475907,0.995835120795,-5.32883851405,49.9997049832,9.25280514119e-05,
