Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),
Configuration Field Inputs,50,50,9,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.05199926639,-10.2185855851,0.261549246917,59.8996158056,0.0939403803669,114.65172646,0.271732906003,159.136540641,0.0439867730596,-118.237576054,0.367424549652,-70.8682253187,0.14339029089,-167.947523284,0.0778869277567,-158.479364794,0.0563005703529,-31.8746755053,49.9999968869,1.48517432026,
 ,0.02,1.05199926489,-10.2185844257,0.26154921099,59.8996186902,0.0939403722108,114.65171806,0.271732864262,159.136538207,0.0439867703063,-118.237568306,0.367424538673,-70.8682247075,0.143390274513,-167.947522025,0.0778869240861,-158.479363644,0.0563005194119,-31.8746965595,49.9999987424,0.54635658744,
 ,0.04,1.05199926099,-10.2185816261,0.261549231515,59.8996068134,0.0939403582006,114.651702578,0.271732854402,159.136539692,0.0439867649615,-118.237554532,0.367424553499,-70.8682189839,0.143390242003,-167.947519563,0.0778869177203,-158.47936133,0.0563005213156,-31.8746909065,49.9999992791,0.20099096613,
 ,0.06,1.05199925532,-10.218577114,0.26154927438,59.8995855063,0.0939403359007,114.651678132,0.271732843759,159.136542216,0.0439867565415,-118.237532674,0.367424574868,-70.868208683,0.143390190438,-167.947515517,0.0778869076697,-158.479357599,0.0563005332216,-31.8746805722,49.9999993265,0.0739403181407,
 ,0.08,1.05199924789,-10.2185709605,0.261549334614,59.8995561225,0.0939403056192,114.651645093,0.271732829352,159.136545575,0.0439867452189,-118.23750309,0.367424601844,-70.8681943352,0.14339012078,-167.947509942,0.0778868940213,-158.479352493,0.0563005496876,-31.8746675399,49.9999992006,0.0272017941853,
 ,0.1,0.854489046668,-6.10296799913,1.47079041914,-97.6962567058,0.207723636984,84.8359493543,0.276122262049,130.773681737,0.0125125430503,91.3264903496,0.589637034205,-87.2403343006,0.142706922784,129.841386949,0.0601329828154,-179.254236896,0.182730448594,-90.7840374916,49.5721285618,1.72840991566,
 ,0.12,0.854139771294,-5.67739940659,1.47334524103,-97.3303043459,0.208063105992,84.0487148781,0.272854828083,130.24059887,0.0126107953578,85.2038540839,0.590279063833,-86.7942465314,0.140691506357,128.653267814,0.0593145616831,-179.214181778,0.182470496816,-91.4666711412,49.7989092295,-0.389405168814,
 ,0.14,1.04900295468,-8.74059496634,0.222658316014,65.0724009405,0.0890311838829,106.505840339,0.259634494104,158.820801825,0.0412143290604,-110.965105499,0.37000335923,-70.1521617382,0.127130323407,-166.975911785,0.0745402525298,-157.369449574,0.0512856924147,-36.2306082836,50.1542631723,-1.62311255573,
 ,0.16,1.04908961356,-7.97949852068,0.230692388083,63.7903479714,0.0866370612251,102.577417017,0.259027382424,159.343047184,0.0404904558638,-107.192098685,0.37166845167,-68.5652034942,0.119604237532,-165.963364596,0.0729835096823,-156.622616102,0.0551960522853,-32.6977652332,49.9925151393,0.162649182473,
 ,0.18,1.04862730822,-7.15900699372,0.228137644545,64.4622639618,0.0849299461173,97.8963207716,0.25535818882,159.555308164,0.0397143971711,-102.894299808,0.372616072535,-67.3728925164,0.111324819708,-164.963855281,0.0712644072673,-155.857932276,0.0556188593288,-32.0897377447,49.9267085563,0.365407000661,
 ,0.2,1.04807969335,-6.35220601427,0.224415247544,65.420546713,0.0839995890291,93.1497359215,0.251778972527,159.780456904,0.0391219325663,-98.6289437588,0.373604116325,-66.2958924385,0.103354605349,-163.937302147,0.069584912026,-155.100584867,0.0555935456197,-31.7226167111,49.902854335,0.244068978965,
 ,0.22,1.04752575588,-5.57089196168,0.220266493429,66.6288686546,0.0837822704719,88.5519775395,0.248674454105,160.058645797,0.0387244814509,-94.5427273584,0.37454361978,-65.3161066354,0.0959010951042,-162.875223637,0.0679822308059,-154.355061948,0.0554557094421,-31.3916403136,49.896016036,0.11995885056,
