Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),
Configuration Field Inputs,50,50,3,0,0,15,V1,v,10000,I2,c,100,I3,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.1188399616,-11.1404177687,0.00184221185274,-16.5084013157,0.616341874667,158.352717745,49.9999981624,1.72028831485,
 ,0.02,1.11883994851,-11.1404161811,0.00184221184823,-16.5083995959,0.61634186747,158.352719333,49.9999991986,0.632853802776,
 ,0.04,1.11883994522,-11.1404151188,0.00184221184407,-16.5083985443,0.616341865661,158.352720395,49.9999996097,0.232812016326,
 ,0.06,1.11883994286,-11.1404136365,0.00184221183986,-16.5083970819,0.616341864363,158.352721877,49.9999997228,0.0856462582511,
 ,0.08,1.11883994056,-11.1404116518,0.00184221183566,-16.5083951168,0.616341863091,158.352723862,49.9999997201,0.031507538239,
 ,0.1,0.599946498315,-6.33617325531,0.00100059195316,-10.5608174865,0.330506735922,163.160604519,49.2309442195,3.30992587407,
 ,0.12,0.59631425597,-5.7482243782,0.00100092220116,-9.95723884376,0.328512076456,163.748722577,49.6495811932,-0.751218037258,
 ,0.14,1.10491749561,-9.52133852533,0.0018270530635,-14.8564302346,0.608679964496,159.971960789,50.1332048508,-2.43087152318,
 ,0.16,1.1076260105,-9.20853375602,0.00182516667375,-14.5861895351,0.610165821105,160.284584876,50.0205283103,-0.340687501265,
 ,0.18,1.10700556411,-8.62502825156,0.00182350415657,-14.007673247,0.609823408008,160.868070145,49.9586313443,0.165444756019,
 ,0.2,1.10603182807,-8.022254384,0.00182195973858,-13.4070675843,0.60928706513,161.470838055,49.9327893421,0.181401619127,
