Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),
Configuration Field Inputs,50,50,3,0,0,15,V1,v,10000,I2,c,100,I3,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.1155775089,-10.1477095651,0.114473698263,151.199590651,0.11541821543,151.211157124,49.9999984118,1.56410741851,
 ,0.02,1.1155774952,-10.1477081077,0.114473718976,151.199596478,0.115418236367,151.211162969,49.9999993001,0.575398759503,
 ,0.04,1.11557749195,-10.1477070641,0.114473720684,151.199597611,0.115418238094,151.211164101,49.9999996486,0.211675778747,
 ,0.06,1.11557748987,-10.147705601,0.114473720477,151.199598933,0.115418237884,151.211165422,49.9999997388,0.0778707755789,
 ,0.08,1.11557748802,-10.1477036505,0.114473720325,151.19960086,0.115418237728,151.211167347,49.9999997291,0.0286471299358,
 ,0.1,0.575369493333,-5.25783130102,0.0762511946181,160.662259523,0.0768899836808,160.79574995,49.1931666979,3.37355598198,
 ,0.12,0.57200000464,-4.83693688298,0.0839116109857,162.377710649,0.0846328024603,162.502322232,49.6518688894,-0.89079927188,
 ,0.14,1.10213918926,-8.62010916706,0.122369078337,154.485306105,0.123398575344,154.500627461,50.1280567527,-2.42988624246,
 ,0.16,1.10500085345,-8.22889211867,0.114965551951,153.390029765,0.115919240578,153.400690419,50.0138879702,-0.338834264051,
 ,0.18,1.10455793559,-7.63439317136,0.114050236636,153.851297618,0.114995358976,153.861108585,49.9555535888,0.148663879712,
 ,0.2,1.1037608967,-7.02956610917,0.113955081497,154.478516686,0.114900060207,154.487935296,49.9315436295,0.166736522966,
 ,0.22,1.10290279575,-6.42308723496,0.113929362046,155.107969244,0.114875088723,155.117073286,49.9218919268,0.106334280537,
 ,0.24,1.10204741701,-5.81699316866,0.113896053093,155.728595609,0.114842653112,155.737449816,49.9181364311,0.0565227446704,
 ,0.26,1.10122810099,-5.2132959395,0.113856445352,156.341916781,0.114804056607,156.350601401,49.9168877585,0.0264235668778,
 ,0.28,1.10046759527,-4.61367304302,0.113815935566,156.948560866,0.114764753359,156.957168686,49.9167676668,0.0100169338647,
 ,0.3,1.09978229845,-4.0195104459,0.113777687347,157.548146494,0.114727944109,157.556779076,49.9172063177,0.00131414101186,
 ,0.32,1.09918371163,-3.43199658026,0.113743310094,158.139872553,0.114695259615,158.148637455,49.9179629234,-0.00342487822344,
 ,0.34,1.09867896688,-2.85217596323,0.113713575532,158.722835072,0.114667483009,158.731843594,49.9189309533,-0.00620307864738,
 ,0.36,1.09827110956,-2.28097492738,0.113688776663,159.296164504,0.114644911584,159.305529667,49.9200586476,-0.00801316281926,
 ,0.38,1.09795940708,-1.71921544318,0.113668895909,159.859078824,0.114627526145,159.868913463,49.9213167884,-0.00932580915573,
 ,0.4,1.09773976631,-1.16762542786,0.113653692871,160.410898577,0.114615079361,160.421313511,49.9226858382,-0.0103597633466,
 ,0.42,1.09760525675,-0.626849279474,0.113642760893,160.951043868,0.114607152702,160.962146146,49.9241509826,-0.0112181024961,
 ,0.44,1.09754670295,-0.0974601569984,0.113635571409,161.479021975,0.11460320116,161.490913217,49.9257003708,-0.0119532871452,
 ,0.46,1.09755329971,0.420025555339,0.113631512328,161.994409595,0.114602592043,162.007184438,49.9273246243,-0.0125969861481,
 ,0.48,1.09761320617,0.925131775617,0.113629921773,162.496831972,0.11460463917,162.510576643,49.9290168109,-0.0131731854829,
 ,0.5,1.09771408372,1.41740482809,0.113630116993,162.985940501,0.114608632289,163.000731538,49.93077254,-0.0137035352517,
 ,0.52,1.09784355426,1.89639498282,0.11363141807,163.461390221,0.114613861298,163.47729336,49.9325900274,-0.0142091195765,
 ,0.54,1.09798956808,2.36163843673,0.113633166423,163.922818482,0.114619635272,163.939887718,49.9344700605,-0.0147105893922,
 ,0.56,1.09814068204,2.81264074988,0.113634738531,164.369825879,0.114625296701,164.388102719,49.9364158388,-0.015227584651,
 ,0.58,1.09828625777,3.24886262523,0.113635555692,164.801960339,0.114630231736,164.821473256,49.9384326952,-0.0157779224016,
 ,0.6,1.09841659624,3.66970869277,0.11363509083,165.218704899,0.114633877469,165.239468988,49.9405277183,-0.016376815997,
 ,0.62,1.09852302744,4.07451968526,0.113632873432,165.619469394,0.114635727309,165.641486232,49.9427093085,-0.0170362701129,
 ,0.64,1.09859797441,4.46256813823,0.113628493595,166.00358601,0.114635335458,166.026843717,49.9449867024,-0.0177647076116,
 ,0.66,1.09863500773,4.83305756573,0.113621605964,166.370308471,0.114632321251,166.394781962,49.9473694913,-0.018566813675,
 ,0.68,1.0986289022,5.18512497851,0.113611934065,166.718814605,0.114626373886,166.744466019,49.94986715,-0.0194435358829,
 ,0.7,1.0985757015,5.51784660607,0.113599275186,167.048212057,0.114617257691,167.074991354,49.9524885822,-0.0203921646536,
 ,0.72,1.09847279019,5.83024671048,0.113583505617,167.35754702,0.114604817747,167.385392716,49.95524168,-0.0214064373157,
 ,0.74,1.09831896613,6.12130938219,0.113564585727,167.6458159,0.114588985335,167.674655937,49.9581328986,-0.0224766495192,
 ,0.76,1.09811450177,6.38999314872,0.113542564096,167.911979811,0.114569782429,167.941732532,49.9611668504,-0.0235897995741,
 ,0.78,1.09786118019,6.63524810452,0.113517579837,168.1549817,0.114547324345,168.185556915,49.9643459321,-0.0247298144473,
 ,0.8,1.09756229186,6.85603512091,0.113489862273,168.373765744,0.114521819708,168.405065874,49.967670003,-0.0258778998743,
 ,0.82,1.09722258174,7.05134657029,0.113459727422,168.56729854,0.114493567168,168.599219816,49.9711361338,-0.0270130251782,
 ,0.84,1.09684814199,7.22022794467,0.113427571134,168.734591493,0.114462948693,168.767025209,49.9747384351,-0.0281125124118,
 ,0.86,1.09644625348,7.36179977553,0.113393859204,168.874723836,0.114430419755,168.907557631,49.9784679699,-0.0291526703711,
 ,0.88,1.09602518698,7.47527934346,0.113359115296,168.986865696,0.114396497234,169.019984871,49.9823127437,-0.0301094121363,
 ,0.9,1.09559398176,7.56000174635,0.113323907838,169.070300712,0.114361746207,169.103589545,49.9862577614,-0.030958821907,
 ,0.92,1.09516222334,7.61543991962,0.113288837234,169.124447626,0.114326766961,169.157790697,49.9902851485,-0.0316776803023,
 ,0.94,1.0947398422,7.64122314151,0.113254524624,169.148880237,0.114292183504,169.182163725,49.9943743383,-0.0322439956677,
 ,0.96,1.0943369508,7.63715342574,0.113221603055,169.143344963,0.114258634422,169.176457896,49.9985023379,-0.0326376024283,
 ,0.98,1.09396372825,7.60321905706,0.113190711334,169.107775131,0.114226766403,169.140610576,50.0026440899,-0.0328408673607,
 ,1.0,1.09363035032,7.5396044338,0.11316249015,169.04230113,0.114197230021,169.07475728,50.0067729413,-0.032839496734,
 ,1.02,1.09334695111,7.44669541,0.113137579384,168.947255667,0.114170676718,168.979236809,50.010861223,-0.0326233795907,
 ,1.04,1.09312359225,7.32507950547,0.113116615007,168.823173652,0.114147755416,168.854590986,50.0148809214,-0.032187356646,
 ,1.06,1.09297020923,7.17554066353,0.113100223795,168.670786632,0.114129106978,168.701558927,50.01880441,-0.0315317869307,
 ,1.08,1.09289650456,6.99904863135,0.113089014197,168.491012133,0.11411535488,168.521066204,50.0226051949,-0.0306628007746,
 ,1.1,1.09291176282,6.79674344896,0.113083562255,168.284938677,0.114107090985,168.314209673,50.0262586196,-0.0295921718794,
 ,1.12,1.09302457558,6.56991589134,0.113084392267,168.053807506,0.114104856112,168.08223902,50.0297424804,-0.0283367990955,
 ,1.14,1.09324247976,6.31998496454,0.113091952914,167.798992204,0.114109116119,167.826536202,50.0330375116,-0.0269178447974,
 ,1.16,1.0935715313,6.04847368589,0.113106590573,167.521977364,0.114120235207,167.548593956,50.0361277129,-0.025359619824,
 ,1.18,1.09401585181,5.75698437828,0.113128522379,167.224337299,0.114138448993,167.249994377,50.0390005094,-0.0236883291894,
 ,1.2,1.09457719736,5.44717459764,0.113157812073,166.907715569,0.114163840393,166.932388317,50.0416467493,-0.0219307977698,
 ,1.22,1.09525460282,5.1207346202,0.113194351767,166.57380578,0.114196321406,166.597476105,50.0440605562,-0.0201132833505,
 ,1.24,1.09604415182,4.77936718156,0.113237852303,166.22433393,0.114235623485,166.246989825,50.0462390648,-0.0182604595856,
 ,1.26,1.09693891095,4.42476992088,0.113287844096,165.861042331,0.114281298347,165.88267721,50.0481820679,-0.0163946183277,
 ,1.28,1.09792904971,4.058620776,0.113343689189,165.4856751,0.114332729966,165.506287128,50.0498916097,-0.0145351058595,
 ,1.3,1.09900214662,3.68256641479,0.113404604019,165.099965188,0.114389157217,165.119556636,50.0513715476,-0.0126979786671,
 ,1.32,1.10014366032,3.29821367477,0.113469691125,164.705622998,0.114449705409,164.724199644,50.0526271081,-0.0108958488831,
 ,1.34,1.10133752511,2.90712389212,0.11353797702,164.304326724,0.114513423945,164.321897322,50.0536644541,-0.0091378908917,
 ,1.36,1.1025668168,2.51080990307,0.113608452775,163.897714576,0.114579326651,163.914290411,50.0544902798,-0.00742999556114,
 ,1.38,1.10381442741,2.11073537148,0.113680113649,163.487379017,0.114646431122,163.502973555,50.0551114546,-0.0057750769143,
 ,1.4,1.10506368916,1.70831593615,0.113751994326,163.074862962,0.114713793689,163.089491598,50.055534736,-0.00417354407005,
 ,1.42,1.10629889733,1.30492151391,0.113823197048,162.661657709,0.114780537301,162.67533762,50.0557665736,-0.00262393849158,
 ,1.44,1.10750569691,0.901878992718,0.11389291097,162.249202145,0.11484587066,162.261952235,50.0558130176,-0.00112370194334,
 ,1.46,1.10867131749,0.500474559382,0.113960422224,161.838882642,0.114909098152,161.850723582,50.0556797355,0.000330004885533,
 ,1.48,1.10978466074,0.101955055773,0.114025115422,161.432033096,0.114969621273,161.442987436,50.0553721199,0.0017395498104,
 ,1.5,1.11083626237,-0.292471970014,0.114086468305,161.029934663,0.115026933295,161.040027007,50.0548954556,0.00310626757355,
 ,1.52,1.11181816371,-0.681639519197,0.114144041902,160.633815011,0.115080609517,160.643072247,50.0542551057,0.00443018373554,
 ,1.54,1.11272373493,-1.06442340268,0.114197468876,160.244847132,0.115130295775,160.253298682,50.0534566711,0.00571005451687,
 ,1.56,1.11354749249,-1.4397450131,0.114246442607,159.864147893,0.11517569773,159.871825986,50.0525060945,0.00694367499501,
 ,1.58,1.11428494877,-1.80657408343,0.114290709101,159.492776581,0.115216573,159.499716525,50.0514096947,0.00812834214964,
