Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),
Configuration Field Inputs,50,50,3,0,0,15,V1,v,10000,I2,c,100,I3,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.11649231582,-13.7545591937,0.122333644742,165.620587177,0.123092215697,165.615707544,49.9999984991,2.11248453723,
 ,0.02,1.1164923034,-13.7545582928,0.122333679049,165.620588277,0.123092250101,165.615708648,49.9999993729,0.777135555853,
 ,0.04,1.11649229991,-13.7545572885,0.122333682252,165.620589292,0.123092253312,165.615709663,49.9999996778,0.285890807747,
 ,0.06,1.11649229717,-13.7545557886,0.122333682152,165.620590789,0.123092253211,165.61571116,49.9999997461,0.105173062697,
 ,0.08,1.11649229435,-13.7545537724,0.122333681989,165.620592805,0.123092253047,165.615713176,49.9999997259,0.0386911300706,
 ,0.1,0.622357221113,-9.81308364792,0.0865919042264,169.693459414,0.0870615715598,169.694944696,49.4026508483,2.43109468704,
 ,0.12,0.618234730175,-9.4941308979,0.0946656765787,170.018245468,0.0951584806722,170.020388159,49.7405112842,-0.654619937176,
 ,0.14,1.10227586807,-12.3298065539,0.131125696226,167.314384684,0.131906009291,167.309856127,50.0989021552,-1.81199963065,
 ,0.16,1.10466829147,-11.8612619867,0.12292232303,167.548561618,0.123678789989,167.543751474,49.9981607026,-0.180923077367,
 ,0.18,1.10387910241,-11.263696431,0.121906625231,168.11818929,0.122659823875,168.113361269,49.9493499665,0.161754305676,
