Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),
Configuration Field Inputs,50,50,7,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.11239890849,-10.8677425719,0.895406977631,155.563884669,0.889651066766,155.66266742,0.678832211141,-2.9247468464,0.679892942566,-2.92864013599,0.0790050903695,-160.227714337,0.0781187472583,-160.739491577,49.9999991072,1.6690227454,
 ,0.02,1.11239889522,-10.8677410265,0.895407052985,155.563889049,0.889651142337,155.662671807,0.678832278424,-2.92474288641,0.679893009836,-2.92863617948,0.0790050911443,-160.227697953,0.0781187478615,-160.739475014,49.9999995484,0.61399702116,
 ,0.04,1.11239889186,-10.867739873,0.895407043675,155.563889645,0.88965113304,155.662672401,0.678832306061,-2.92474206554,0.67989303747,-2.92863535798,0.0790051276843,-160.227707315,0.0781187845334,-160.739484255,49.9999997298,0.225876062318,
 ,0.06,1.1123988894,-10.8677382295,0.895407015243,155.563889966,0.88965110459,155.662672717,0.678832341124,-2.92474122819,0.679893072531,-2.92863451924,0.0790051906256,-160.227725144,0.078118847716,-160.739501892,49.9999997523,0.0830950859779,
 ,0.08,1.11239888694,-10.8677360235,0.895406974953,155.563890329,0.889651064266,155.662673074,0.678832386973,-2.92474011689,0.679893118379,-2.92863340606,0.079005277031,-160.227749386,0.0781189344486,-160.739525869,49.9999997111,0.0305691961307,
 ,0.1,0.473135144667,-5.60688534789,0.846136348129,129.089201454,0.84273745412,129.074773097,2.5251944764,79.5109249232,2.52529283811,79.4995427031,3.01404995545,-91.519549136,3.01374527361,-91.5170531697,48.9501620765,4.37373356981,
 ,0.12,0.470241973611,-5.10351862057,0.858866855522,130.531336596,0.855457972894,130.518836826,2.50477803851,80.0332890717,2.50487563186,80.0218862957,2.99300438032,-91.0127989091,2.99270146115,-91.010299009,49.5456320007,-1.16121857336,
 ,0.14,1.09782249341,-9.17455790497,0.90111524459,156.668696086,0.895382933261,156.761399362,0.71272896952,-1.1743076241,0.713775956106,-1.17813305377,0.137748747637,-162.703906536,0.136927839631,-163.018731207,50.1109044108,-2.93671004939,
 ,0.16,1.10050781085,-8.76408969347,0.874209304022,155.966558961,0.868473479382,156.056110644,0.726656963814,-1.3860864099,0.727706835574,-1.38897570067,0.158359463986,-165.397358372,0.157579241544,-165.687738087,50.0066254795,-0.567974939827,
 ,0.18,1.0997084395,-8.11282809565,0.865269634994,156.015386876,0.859531924319,156.102195641,0.74541429524,-0.902337556166,0.746463539652,-0.904952724881,0.185990493874,-166.091041611,0.185230667292,-166.343767235,49.948650643,0.0637792606898,
 ,0.2,1.09854683309,-7.44893970001,0.85889040132,156.13582817,0.853150404678,156.219844768,0.763580037879,-0.379994162525,0.764628292737,-0.382384898106,0.213047208678,-166.358084745,0.212302463331,-166.581878914,49.9241303807,0.137888506143,
 ,0.22,1.09734631552,-6.78855568488,0.85373068679,156.296242436,0.847989980406,156.377562813,0.781401528598,0.148125406089,0.782448747157,0.145935584528,0.238629967567,-166.406387408,0.23789724348,-166.608275854,49.9145527512,0.0951060384287,
 ,0.24,1.09617768391,-6.13534346793,0.849781562039,156.506074142,0.844042030763,156.584905281,0.798860853511,0.680169883888,0.799907057197,0.678156884293,0.262388982427,-166.311501574,0.261666098728,-166.496566599,49.911353929,0.0494387246049,
 ,0.26,1.09507896864,-5.49209117203,0.847140784628,156.774915464,0.841404289404,156.851551272,0.815864964011,1.21362946128,0.816910211297,1.21177060011,0.284055690205,-166.12298071,0.283341060466,-166.295003281,49.9109564168,0.0194435327597,
 ,0.28,1.09407742736,-4.86111758673,0.845898001078,157.110902755,0.840166358651,157.1857102,0.832337919601,1.7456047823,0.833382295822,1.7438797679,0.303409448478,-165.876325137,0.302701918447,-166.038211621,49.9118698124,0.00219090143662,
 ,0.3,1.09319353659,-4.24435317606,0.846124074927,157.520452555,0.840399067547,157.593856522,0.848227788831,2.27332046938,0.849271399658,2.27171152472,0.320276613594,-165.597425674,0.319575346593,-165.751478075,49.9134626415,-0.00741127898817,
 ,0.32,1.09244214637,-3.6434061881,0.84787042262,158.00792847,0.842153805632,158.080393331,0.863501301164,2.79429266823,0.864544267138,2.79278433928,0.334530686528,-165.305525868,0.333835083913,-165.453619755,49.9154560114,-0.0128836080401,
 ,0.34,1.09183285546,-3.05959766559,0.851169449649,158.575400798,0.845462958986,158.647409523,0.87813917605,3.30639178064,0.879181627467,3.30497064,0.346091509813,-165.015276096,0.345401157487,-165.158982495,49.9177150481,-0.0161938320053,
 ,0.36,1.09137024266,-2.49397924105,0.856034997864,159.222545237,0.850340358297,159.294577631,0.892132783501,3.80786078626,0.893174855538,3.80651512142,0.354923659768,-164.738165505,0.354238293639,-164.878837459,49.9201635648,-0.0183400002757,
 ,0.38,1.09105418799,-1.94734588005,0.862462577045,159.946681137,0.856781509118,160.019192897,0.905481623237,4.297302854,0.906523451402,4.2960223854,0.361034240043,-164.483546423,0.360353725295,-164.622382684,49.922749671,-0.0198031248749,
 ,0.4,1.09088034105,-1.42024972067,0.870429357689,160.742936027,0.864763580116,160.816340211,0.918191319194,4.77364573199,0.919233035238,4.77242138363,0.364470225158,-164.259395074,0.363794545826,-164.397488705,49.9254323033,-0.0208114428602,
 ,0.42,1.0908407165,-0.913017615856,0.879894004523,161.604514732,0.874245229201,161.679166902,0.93027199422,5.23609070089,0.931313722625,5.23491443175,0.365315459274,-164.072897742,0.364644715713,-164.2112747,49.9281762692,-0.0214773620645,
 ,0.44,1.09092436669,-0.425773238174,0.890796487378,162.523045015,0.885166405361,162.599232868,0.941736950591,5.68405433122,0.942778805705,5.68291902511,0.363687385786,-163.930914653,0.363021798338,-164.070565746,49.9309507011,-0.0218637266797,
 ,0.46,1.09111807487,0.0415363217818,0.903058026314,163.488968076,0.897448284615,163.566905905,0.952601594023,6.11711096361,0.953643677854,6.11601036691,0.359733563743,-163.84034995,0.359073481309,-163.982258512,49.933728824,-0.0220142831475,
 ,0.48,1.09140701809,0.489110117945,0.916581316544,164.491942061,0.910993487111,164.571769886,0.9628825387,6.53494268722,0.963924939346,6.53387137873,0.353628015034,-163.808440851,0.352973927522,-163.953607772,49.9364881688,-0.0219669035061,
